Degraded,MOS_pred
J0hnny_b14z3-20111219-ibu_b0051_delay_300_jitter_1_plr_3_evs.png,2.900401
Mark_Reynolds-20070531-cc_cc-29_delay_100_jitter_5_plr_5_opus.png,3.3429744
zid-20100821-kto_a0523_delay_50_jitter_10_plr_5_evs.png,3.6963708
Dcoetzee-20110429-hvo_b0434_delay_100_jitter_10_plr_5_evs.png,4.1674056
pcsnpny-20150321-svv_b0284_delay_300_jitter_5_plr_5_opus.png,3.5583882
farmerjack-20080918-dat_a0243_delay_50_jitter_1_plr_5_evs.png,2.4450624
Shakeel-20140926-dun_a0589_delay_50_jitter_1_plr_5_opus.png,3.7048638
Bahoke-20130721-sjx_a0156_delay_300_jitter_10_plr_3_evs.png,3.776877
ralfherzog-20071201-en27_en27-64_delay_300_jitter_10_plr_1_opus.png,3.7676973
anonymous-20100820-kke_a0047_delay_300_jitter_1_plr_3_opus.png,4.194944
SteliosKoroneos-20090926-hxe_b0361_delay_50_jitter_10_plr_3_evs.png,2.3882406
ralfherzog-20080204-en52_en52-19_delay_300_jitter_10_plr_1_opus.png,4.4363265
ralfherzog-20071218-en42_en42-10_delay_300_jitter_10_plr_1_evs.png,3.098519
jlam-20120415-ngr_a0241_delay_300_jitter_1_plr_1_opus.png,3.776942
anonymous-20111104-mmn_b0359_delay_300_jitter_1_plr_1_evs.png,2.5382361
robin-20070217-vf3_vf3-29_delay_300_jitter_10_plr_5_evs.png,3.1463733
anonymous-20150926-eyc_a0281_delay_300_jitter_10_plr_5_opus.png,3.1772158
anonymous-20090606-iot_a0081_delay_100_jitter_10_plr_3_evs.png,3.2913406
anonymous-20100820-sse_b0067_delay_100_jitter_5_plr_5_opus.png,4.0496755
denis-20100110-onf_a0372_delay_100_jitter_1_plr_3_opus.png,3.5983462
anonymous-20100321-btm_b0462_delay_50_jitter_10_plr_1_opus.png,3.4757926
JohanLingen-20080306-dbl_a0208_delay_100_jitter_5_plr_3_evs.png,3.2482452
anonymous-20101201-uic_a0362_delay_300_jitter_5_plr_5_opus.png,4.003112
anonymous-20110916-slf_a0206_delay_300_jitter_5_plr_3_opus.png,3.1035497
jlam-20120415-ngr_a0234_delay_100_jitter_1_plr_5_opus.png,3.4026375
anonymous-20121003-wlk_b0020_delay_100_jitter_1_plr_3_opus.png,2.812288
anonymous-20081105-zoq_a0375_delay_300_jitter_10_plr_1_opus.png,3.5760677
bloomtom-20080612-mvm_b0172_delay_50_jitter_1_plr_3_evs.png,4.1896152
anonymous-20100821-uws_b0159_delay_100_jitter_10_plr_3_opus.png,3.927835
anonymous-20130607-yja_a0441_delay_50_jitter_10_plr_5_opus.png,4.0072894
teeks99-20090406-vqd_a0468_delay_300_jitter_5_plr_5_evs.png,3.7079933
ralfherzog-20080110-en45_en45-50_delay_100_jitter_1_plr_3_opus.png,3.0934534
anonymous-20140601-rup_a0436_delay_100_jitter_1_plr_1_evs.png,3.8977768
anonymous-20080314-foa_rp-17_delay_50_jitter_10_plr_1_evs.png,3.246502
robertcz-20120609-gka_ar-10_delay_50_jitter_5_plr_5_evs.png,4.221639
DebjitBiswas-20100207-fvv_a0117_delay_50_jitter_5_plr_1_opus.png,4.4303546
cyteen-20130524-jnt_a0459_delay_100_jitter_1_plr_3_evs.png,4.3133307
anonymous-20090307-xgh_rp-20_delay_300_jitter_10_plr_3_opus.png,2.798101
francishemingway-20090606-dvk_a0256_delay_50_jitter_10_plr_1_opus.png,3.5167766
anonymous-20100821-ntp_b0052_delay_50_jitter_5_plr_1_evs.png,2.8676558
douglaid-20080213_vf8-16_delay_50_jitter_1_plr_1_opus.png,3.7329154
pcsnpny-20150508-zqx_b0479_delay_300_jitter_10_plr_5_evs.png,4.138001
LunaTick-20080329-vf1_vf1-10_delay_50_jitter_5_plr_1_evs.png,3.8066602
kpeysin-20090212-syj_a0561_delay_50_jitter_5_plr_1_opus.png,3.7933807
Anniepoo-20140308-hns_a0284_delay_50_jitter_1_plr_1_opus.png,3.6813545
mfread-10122006-1_a0216_delay_300_jitter_1_plr_1_evs.png,3.9164364
farmerjack-20080829-pby_a0008_delay_100_jitter_1_plr_5_evs.png,3.1003067
anonymous-20081022-apb_a0180_delay_100_jitter_1_plr_1_opus.png,3.1079605
k-20090202-afe_b0288_delay_100_jitter_10_plr_1_opus.png,3.6963325
asip42-20170122-nzc_ar-06_delay_50_jitter_5_plr_5_evs.png,3.9661448
anonymous-20111106-wyw_a0379_delay_50_jitter_5_plr_1_opus.png,3.3591087
ralfherzog-20070831-en1_en1-075_delay_100_jitter_10_plr_1_opus.png,3.5112436
anonymous-20120223-cpk_b0213_delay_100_jitter_5_plr_5_opus.png,2.9876156
phr0663r-20090922-jqj_a0489_delay_300_jitter_10_plr_1_opus.png,3.2584503
anonymous-20150402-bcd_b0146_delay_50_jitter_10_plr_3_opus.png,4.00785
anonymous-20111213-iri_a0542_delay_100_jitter_1_plr_3_opus.png,2.7599316
ralfherzog-20071209-en34_en34-28_delay_50_jitter_10_plr_1_evs.png,3.6973858
anonymous-20100526-nvo_a0576_delay_300_jitter_5_plr_3_evs.png,3.391766
anonymous-20090512-ogs_b0103_delay_300_jitter_10_plr_1_opus.png,2.8547082
ralfherzog-20071126-en22_en22-17_delay_300_jitter_5_plr_5_opus.png,3.819761
jaiger-20070209-vf12_vf12-09_delay_300_jitter_10_plr_5_opus.png,4.345118
anonymous-20150611-bwi_a0403_delay_300_jitter_5_plr_3_evs.png,3.9883482
anonymous-20090224-jgu_b0448_delay_100_jitter_10_plr_5_opus.png,3.3659267
ralfherzog-20080203-en50_en50-58_delay_50_jitter_1_plr_1_evs.png,2.8576891
anonymous-20170610-mua_en-1163_delay_50_jitter_10_plr_5_opus.png,3.9444594
tsmock-20140713-jau_a0286_delay_50_jitter_5_plr_3_evs.png,3.8381507
dameko-20110623-msp_a0284_delay_300_jitter_1_plr_1_opus.png,2.6678774
anonymous-20120820-pbw_rp-05_delay_50_jitter_10_plr_1_opus.png,3.3997667
anonymous-20110802-dgv_b0168_delay_50_jitter_10_plr_3_opus.png,3.597939
anonymous-20120926-rbh_a0555_delay_100_jitter_10_plr_5_opus.png,3.514074
mfread-10112006-8_a0167_delay_300_jitter_5_plr_5_evs.png,3.8787863
GaylandGGump-20141207-jvx_a0210_delay_50_jitter_10_plr_5_evs.png,3.8467343
paulkoan-20081119-zwp_b0027_delay_100_jitter_5_plr_3_evs.png,3.553488
camdixon-20130819-kvp_a0245_delay_100_jitter_5_plr_5_opus.png,4.1332045
anonymous-20101108-yrp_b0104_delay_300_jitter_1_plr_3_opus.png,4.0564647
deedubs-20160104-rhx_b0435_delay_50_jitter_5_plr_5_opus.png,3.987033
SimonRodan-20120717-xwr_b0082_delay_50_jitter_10_plr_1_evs.png,3.9629302
royerfa-20080305_vf5-28_delay_300_jitter_5_plr_1_opus.png,3.0747542
pcsnpny-20150303-pgl_b0280_delay_50_jitter_1_plr_5_evs.png,4.0934134
nestea247-20080301-rkx_b0227_delay_100_jitter_10_plr_3_evs.png,3.1415212
anonymous-20110514-pws_b0360_delay_100_jitter_10_plr_3_evs.png,3.3463538
ralfherzog-20080109-en44_en44-31_delay_50_jitter_1_plr_1_opus.png,3.1746778
anonymous-20100828-qtg_a0351_delay_300_jitter_10_plr_3_evs.png,3.4383073
anonymous-20121202-wvy_a0341_delay_300_jitter_1_plr_3_opus.png,4.220652
L1ttl3J1m-20090701-yfs_b0234_delay_300_jitter_1_plr_5_opus.png,4.2405343
cebidae-20080522-npq_a0269_delay_300_jitter_1_plr_3_evs.png,2.6910748
farmerjack-20080915-rea_b0079_delay_100_jitter_1_plr_3_evs.png,3.3797266
anonymous-20110506-zww_a0570_delay_50_jitter_1_plr_5_opus.png,3.8853083
joel-20091112-vwo_a0172_delay_100_jitter_10_plr_5_opus.png,3.8849294
ralfherzog-20080317-en63_en63-86_delay_300_jitter_1_plr_3_evs.png,3.4777439
ralfherzog-20080310-en57_en57-48_delay_50_jitter_10_plr_5_opus.png,3.3397267
icern300-20151115-ufs_a0203_delay_50_jitter_1_plr_5_evs.png,3.9748757
mahasamoot-20070719-ar_ar-18_delay_300_jitter_5_plr_1_evs.png,3.4604414
anonymous-20140411-qxf_b0357_delay_300_jitter_5_plr_1_evs.png,2.8528197
anonymous-20110221-ont_a0574_delay_300_jitter_1_plr_1_opus.png,3.8478453
doublesfrogs-20150224-dww_b0087_delay_100_jitter_10_plr_5_opus.png,3.4881573
mgfrobozz-20130824-vkq_a0227_delay_100_jitter_5_plr_5_evs.png,3.7827895
kmaclean-06152006_sample5_delay_300_jitter_5_plr_5_evs.png,3.2122319
anonymous-20110303-yst_b0160_delay_300_jitter_10_plr_1_evs.png,2.8980308
soulphox-20100126-net_a0050_delay_300_jitter_1_plr_1_opus.png,3.7533712
jaiger-10272006_ar002_delay_50_jitter_1_plr_5_opus.png,3.1042464
Catbells-20110728-etu_a0477_delay_100_jitter_10_plr_5_opus.png,3.82248
bjb-20120323_vf15-25_delay_100_jitter_10_plr_1_opus.png,4.3918877
anonymous-20141225-qyl_a0513_delay_50_jitter_10_plr_3_opus.png,3.174483
andrewg-20110130-aqj_a0260_delay_300_jitter_5_plr_1_evs.png,3.7134159
galalleni-20090316-cvo_b0520_delay_50_jitter_1_plr_3_evs.png,3.3956625
anonymous-20121113-jbs_a0363_delay_300_jitter_5_plr_3_evs.png,3.8940058
anonymous-20081026-awi_rp-23_delay_50_jitter_5_plr_1_evs.png,3.5306222
anonymous-20130730-sbj_a0434_delay_100_jitter_1_plr_3_opus.png,3.2805026
anonymous-20130309-juw_b0171_delay_50_jitter_1_plr_1_opus.png,4.0571117
anonymous-20080727-dyo_a0132_delay_100_jitter_10_plr_5_opus.png,3.896477
anonymous-20141215-bme_b0023_delay_100_jitter_1_plr_1_opus.png,2.9622245
wicke-20090313-vzl_b0079_delay_100_jitter_10_plr_3_opus.png,3.4689364
k-20090202-bzc_b0234_delay_300_jitter_5_plr_1_opus.png,3.6894596
anonymous-20091025-sap_b0055_delay_300_jitter_10_plr_5_opus.png,4.1670666
Dcoetzee-20110429-dac_a0184_delay_100_jitter_10_plr_5_evs.png,3.2417789
ralfherzog-20070820_vf18_vf18-20_delay_300_jitter_1_plr_1_opus.png,3.823764
doublesfrogs-20150224-bqr_a0456_delay_50_jitter_10_plr_3_opus.png,4.0848575
Anniepoo-20140308-cqj_a0125_delay_100_jitter_5_plr_5_evs.png,3.098643
ablackball-20121113-lxs_b0251_delay_50_jitter_5_plr_5_opus.png,3.2952497
kmitch-20100603-qtr_a0492_delay_50_jitter_5_plr_1_opus.png,3.5414684
anonymous-20110614-agv_b0412_delay_100_jitter_1_plr_1_evs.png,3.4509313
PeterGarnett-20080107-abc_a0316_delay_300_jitter_5_plr_1_opus.png,3.5521336
pcsnpny-20151224-hht_rb-13_delay_300_jitter_1_plr_3_opus.png,3.6299405
Traktion-20100921-ydg_b0231_delay_100_jitter_1_plr_5_evs.png,3.7174306
lukedickens-20140428-brm_a0028_delay_100_jitter_5_plr_1_evs.png,3.2395418
mahasamoot-20070719-vf19_vf19-33_delay_100_jitter_1_plr_3_opus.png,3.8507555
mfread-10112006-4_a0036_delay_50_jitter_1_plr_1_evs.png,3.1224396
ESimpray-20150125-svl_b0027_delay_50_jitter_10_plr_5_evs.png,3.6874678
pcsnpny-20150204-clt_b0061_delay_100_jitter_10_plr_1_opus.png,3.357685
anonymous-20100703-cvb_b0252_delay_300_jitter_5_plr_1_evs.png,4.119021
camdixon-20141207-wnj_a0180_delay_100_jitter_5_plr_1_opus.png,3.3683045
Eibriel-20120211-grr_b0156_delay_300_jitter_1_plr_1_evs.png,3.6144924
anonymous-20111001-hoj_b0355_delay_50_jitter_5_plr_5_evs.png,3.5680656
oznerol022-20140317-cpg_b0077_delay_50_jitter_10_plr_5_evs.png,3.3682668
LunaTick-20080319-oyi_a0548_delay_50_jitter_1_plr_1_opus.png,3.2169247
azmisov-20140428-cyp_a0007_delay_300_jitter_10_plr_1_evs.png,3.5442383
anonymous-20110116-vux_a0351_delay_50_jitter_1_plr_1_opus.png,3.7959464
dancor-20101004-xmb_rb-11_delay_300_jitter_1_plr_3_evs.png,3.2590916
davidlynnthomson-20170222-hej_e0505_delay_50_jitter_1_plr_5_evs.png,3.5003996
anonymous-20100926-ldr_b0200_delay_100_jitter_10_plr_3_opus.png,3.0140576
resetPhoenix-20130921-bdj_a0326_delay_300_jitter_5_plr_1_evs.png,3.8417964
anonymous-20100209-bhk_a0044_delay_300_jitter_10_plr_5_evs.png,3.7063413
jaiger-20070209-vf11_vf11-03_delay_50_jitter_10_plr_3_evs.png,3.3618062
camdixon-20130819-cua_b0320_delay_100_jitter_10_plr_5_evs.png,3.876305
cactusbin-20081230-vjv_a0529_delay_300_jitter_10_plr_5_opus.png,2.7909114
ralfherzog-20071013-en13_en13-011_delay_100_jitter_1_plr_1_evs.png,3.9954348
anonymous-20140104-cje_a0334_delay_100_jitter_1_plr_5_evs.png,3.8018548
anonymous-20120330-plp_b0177_delay_300_jitter_10_plr_1_opus.png,4.014032
anonymous-20150301-hjt_a0142_delay_100_jitter_10_plr_3_opus.png,2.885017
anonymous-20100527-piy_b0343_delay_50_jitter_5_plr_5_opus.png,2.8785775
anonymous-20120820-swq_a0254_delay_100_jitter_10_plr_1_opus.png,3.2030494
khoi2401-20121024-ncb_a0579_delay_100_jitter_5_plr_5_evs.png,4.0855656
tkelley353-20090501-bxj_b0346_delay_300_jitter_5_plr_1_evs.png,3.8792887
amolmg-01202009_sample8_delay_300_jitter_5_plr_1_evs.png,3.368978
anonymous-20110719-xyu_a0189_delay_50_jitter_10_plr_5_evs.png,3.8598151
tomhannen-20080411-yvm_a0520_delay_100_jitter_10_plr_1_evs.png,3.6338623
gman108406-20091119-uph_a0502_delay_300_jitter_10_plr_1_opus.png,2.9402652
montana-20091129-dme_a0233_delay_50_jitter_1_plr_1_evs.png,3.7813635
pcsnpny-20150204-bif_b0233_delay_100_jitter_5_plr_5_evs.png,3.6415513
otuyelu-20101107-sin_a0268_delay_100_jitter_5_plr_5_opus.png,3.9799204
JamesHays-20090703-gok_b0113_delay_300_jitter_10_plr_1_opus.png,3.9800422
Steltek-20090530-soj_a0439_delay_300_jitter_1_plr_5_opus.png,3.177175
ralfherzog-20071013-en13_en13-179_delay_100_jitter_10_plr_1_evs.png,3.7876937
pcsnpny-20150206-kqg_b0485_delay_100_jitter_10_plr_3_opus.png,3.6567557
AlexanderHenningDrachmann-20140108-sju_a0474_delay_300_jitter_5_plr_1_opus.png,3.6264596
anonymous-20100811-fpd_a0298_delay_100_jitter_1_plr_3_evs.png,3.672939
DavidL-20091117-csg_a0217_delay_100_jitter_10_plr_1_opus.png,3.0444221
deadevilgrounds-20090312-jlu_b0473_delay_50_jitter_5_plr_1_evs.png,3.2528071
LunaTick-20080326-cc_cc-11_delay_100_jitter_10_plr_1_opus.png,2.9112785
DavidL-20091117-fwe_a0318_delay_50_jitter_5_plr_5_evs.png,3.8893592
anonymous-20080919-xbg_b0394_delay_100_jitter_5_plr_3_opus.png,4.310986
dw96-20110605-uko_b0423_delay_300_jitter_10_plr_3_opus.png,2.9376082
anonymous-20090210-grk_a0347_delay_50_jitter_10_plr_1_opus.png,3.2449965
ralfherzog-20070910-en3_en3-43_delay_300_jitter_5_plr_5_evs.png,3.4632704
anonymous-20080616-fxp_a0291_delay_100_jitter_1_plr_3_opus.png,3.7335563
ralfherzog-20070903-en2_en2-021_delay_300_jitter_1_plr_3_opus.png,3.6594558
anonymous-20081008-hds_b0032_delay_100_jitter_10_plr_5_opus.png,3.9230747
anonymous-20140104-cje_a0327_delay_50_jitter_5_plr_3_evs.png,3.4998517
zack-20100514-gvi_a0179_delay_100_jitter_1_plr_5_evs.png,4.304927
anonymous-20111016-ltx_b0324_delay_300_jitter_1_plr_3_evs.png,2.9470537
ralfherzog-20070831-en1_en1-061_delay_50_jitter_1_plr_3_opus.png,2.9938974
anonymous-20091029-jdm_a0308_delay_300_jitter_5_plr_1_evs.png,3.5636978
asladic-20120219-qnd_a0383_delay_50_jitter_1_plr_3_evs.png,2.785533
anonymous-20150605-vxs_a0240_delay_100_jitter_1_plr_3_evs.png,3.0520792
corno1979-20070615_rp-21_delay_50_jitter_5_plr_3_opus.png,3.756992
anonymous-20100703-nvx_b0052_delay_100_jitter_5_plr_3_opus.png,3.943378
anonymous-20080818-rcx_b0278_delay_300_jitter_10_plr_1_opus.png,3.775374
Bahoke-20130721-hgw_a0408_delay_50_jitter_1_plr_5_opus.png,3.4933248
tsmock-20121207-osi_a0573_delay_100_jitter_10_plr_3_evs.png,3.2435741
lindavg-20081007-lxd_a0307_delay_50_jitter_1_plr_3_evs.png,2.9851704
anonymous-20111121-quz_a0283_delay_50_jitter_1_plr_1_opus.png,4.125838
anonymous-20100418-ajy_b0105_delay_300_jitter_10_plr_5_opus.png,4.38482
ThatsJamesForYou-20081029-pst_a0017_delay_300_jitter_1_plr_1_evs.png,3.6800342
tsmock-20120722-vca_a0180_delay_300_jitter_1_plr_1_evs.png,4.0884347
JayCutlersBrother-20080919-vev_ar-02_delay_50_jitter_10_plr_1_opus.png,3.326477
Xqua-20131112-cli_b0468_delay_100_jitter_1_plr_5_evs.png,2.6965168
john_doe-20160529-kvn_ar-15_delay_300_jitter_1_plr_3_opus.png,3.5124447
anonymous-20100526-nvo_a0575_delay_300_jitter_5_plr_1_evs.png,3.3636463
tsmock-20120719-yev_a0330_delay_50_jitter_1_plr_5_opus.png,3.9439168
ralfherzog-20071126-en23_en23-03_delay_300_jitter_10_plr_5_evs.png,3.1423745
Mike-20081010-igv_b0317_delay_100_jitter_1_plr_3_opus.png,4.4680114
anonymous-20090228-eem_rb-14_delay_100_jitter_1_plr_3_opus.png,3.5364463
ralfherzog-20070903-en2_en2-088_delay_50_jitter_5_plr_5_evs.png,4.078665
teeks99-20091212-kah_b0286_delay_50_jitter_10_plr_5_opus.png,3.2786834
MahaIbrahim-20110924-eco_b0483_delay_100_jitter_1_plr_5_evs.png,2.95484
rortiz-20090504_rp-1_delay_300_jitter_5_plr_5_evs.png,3.2046158
anonymous-20170610-rck_en-0762_delay_100_jitter_1_plr_3_evs.png,3.3393865
anonymous-20100926-tku_b0436_delay_50_jitter_5_plr_3_evs.png,3.2006838
stephsphynx-20080829-mtp_a0251_delay_100_jitter_10_plr_3_evs.png,3.6329494
mahasamoot-20070718-cc_cc-31_delay_300_jitter_5_plr_3_opus.png,3.535097
Mark_Reynolds-20070531-cc_cc-28_delay_100_jitter_5_plr_3_opus.png,3.9918933
ralfherzog-20080112-en47_en47-74_delay_100_jitter_10_plr_3_opus.png,3.6443994
anonymous-20100519-cjl_b0535_delay_50_jitter_1_plr_5_opus.png,4.3580155
bjb-20120212_vf30-23_delay_50_jitter_1_plr_3_evs.png,3.549322
life4himsq-20080807-xne_a0216_delay_100_jitter_10_plr_5_evs.png,3.2767706
robin-20070326-vf15_vf15-25_delay_50_jitter_5_plr_1_opus.png,3.5518386
corno1979-20081220-wic_b0282_delay_50_jitter_1_plr_5_evs.png,3.9296353
rjmunro-20090213-xte_rp-28_delay_50_jitter_1_plr_1_opus.png,3.590779
uklebot-20090813-jub_a0453_delay_50_jitter_10_plr_1_evs.png,3.1644342
anonymous-20081103-ffc_a0483_delay_100_jitter_1_plr_3_opus.png,4.045603
anonymous-20100201-ipz_b0471_delay_300_jitter_5_plr_3_evs.png,3.0238736
anonymous-20131016-wmw_a0522_delay_100_jitter_1_plr_3_evs.png,4.064525
jbaldus-20160216-kvl_e0093_delay_50_jitter_5_plr_1_evs.png,3.6215925
robin-20070411-vf23_vf23-04_delay_50_jitter_5_plr_5_evs.png,3.5501862
ralfherzog-20071007-en11_en11-026_delay_50_jitter_5_plr_1_opus.png,3.099272
cyteen-20130524-nho_a0390_delay_300_jitter_1_plr_3_opus.png,4.061514
bhart-20100108-yqc_b0319_delay_50_jitter_1_plr_1_opus.png,3.7637267
anonymous-20120430-kmg_b0037_delay_50_jitter_10_plr_1_opus.png,2.9262683
ethanoconnors-20080605-waa_rb-12_delay_100_jitter_1_plr_1_opus.png,4.12344
andpyk-20140324-tix_b0354_delay_300_jitter_10_plr_5_opus.png,4.3433504
jaiger-11282006_vf01-17_delay_300_jitter_10_plr_5_opus.png,3.0590065
Campbell-20100103-sne_b0077_delay_50_jitter_5_plr_3_opus.png,3.174296
anonymous-20110411-xiw_b0275_delay_100_jitter_5_plr_3_evs.png,2.9120376
scottlacysalley-20080825-bbl_b0180_delay_100_jitter_10_plr_5_evs.png,2.8293107
anonymous-20150513-gxb_a0024_delay_50_jitter_1_plr_1_opus.png,4.184728
anonymous-20140330-iuh_b0232_delay_300_jitter_10_plr_5_evs.png,3.6696107
sydb-20090506-sbb_a0567_delay_100_jitter_10_plr_3_opus.png,2.9960544
anonymous-20100719-vdp_b0436_delay_300_jitter_5_plr_5_opus.png,4.028426
EricHedekar-20140514-cho_a0273_delay_50_jitter_5_plr_3_opus.png,3.4490418
scottlacysalley-20080825-fce_b0295_delay_50_jitter_1_plr_5_opus.png,3.7806957
anonymous-20100820-qnp_b0084_delay_300_jitter_1_plr_3_evs.png,3.4872606
ralfherzog-20080111-en46_en46-85_delay_100_jitter_1_plr_1_evs.png,3.7007685
jonvk-20120917-cpo_b0526_delay_50_jitter_1_plr_3_opus.png,3.7161443
anonymous-20090626-gyb_rp-19_delay_300_jitter_10_plr_5_evs.png,3.5499997
jaiger-20070209-vf12_vf12-06_delay_300_jitter_5_plr_5_opus.png,3.8223014
anonymous-20100821-kxb_a0113_delay_100_jitter_10_plr_3_evs.png,3.9578109
anonymous-20080623-suj_b0094_delay_300_jitter_1_plr_3_opus.png,3.2413015
anonymous-20121022-nxo_a0552_delay_50_jitter_10_plr_1_opus.png,4.1691103
tsmock-20120806-gfu_b0033_delay_100_jitter_10_plr_5_opus.png,3.7939878
sixsmith-20141016-pvl_b0248_delay_50_jitter_1_plr_1_evs.png,3.2139792
maxyan-20120801-xxe_a0108_delay_50_jitter_10_plr_1_opus.png,3.1198046
farmerjack-20080918-yzm_a0463_delay_50_jitter_1_plr_5_opus.png,2.880754
geon-20080517-rai_b0206_delay_50_jitter_5_plr_1_evs.png,3.6909337
anonymous-20090605-iyu_b0484_delay_100_jitter_10_plr_1_opus.png,3.1975276
teeks99-20091212-fgq_b0021_delay_100_jitter_5_plr_3_evs.png,3.8768313
rwtobey-20081023-ecg_b0485_delay_300_jitter_5_plr_1_opus.png,3.734177
pcsnpny-20150616-geu_a0032_delay_100_jitter_5_plr_1_opus.png,2.524391
anonymous-20110816-vkr_a0431_delay_100_jitter_1_plr_3_opus.png,3.940029
anonymous-20090406-evj_a0211_delay_100_jitter_5_plr_3_evs.png,3.5413713
bhart-20100108-nrx_rp-08_delay_300_jitter_1_plr_1_opus.png,3.4481757
anonymous-20100310-ihg_b0024_delay_100_jitter_10_plr_5_evs.png,3.5247607
anonymous-20091122-vjb_a0412_delay_100_jitter_10_plr_3_evs.png,4.108768
anonymous-20110313-wdp_b0007_delay_100_jitter_1_plr_3_evs.png,3.7978587
gravity-20080309-bmr_b0221_delay_50_jitter_1_plr_3_opus.png,3.8087118
anonymous-20140608-acl_b0371_delay_50_jitter_10_plr_5_opus.png,3.8080316
anonymous-20110926-scq_b0232_delay_50_jitter_10_plr_3_opus.png,3.1509244
anonymous-20080805-tjs_a0546_delay_50_jitter_5_plr_1_opus.png,3.4895759
ralfherzog-20080110-en45_en45-37_delay_300_jitter_10_plr_1_evs.png,3.3621392
LunaTick-20080410-vf4_vf4-20_delay_100_jitter_5_plr_1_evs.png,3.0333934
oswicer-20151108-rrj_ar-18_delay_300_jitter_1_plr_5_evs.png,2.9087791
anonymous-20120701-lzx_b0173_delay_100_jitter_1_plr_1_opus.png,2.7395785
anonymous-20110323-kyj_b0001_delay_300_jitter_10_plr_3_opus.png,2.980775
Elvis-20120526-chb_a0489_delay_50_jitter_1_plr_5_evs.png,4.025806
anonymous-20111127-ybr_a0205_delay_100_jitter_1_plr_3_evs.png,3.6281135
mfread-10112006-7_a0133_delay_100_jitter_10_plr_3_opus.png,3.9768794
azmisov-20140428-wjm_a0501_delay_50_jitter_1_plr_5_evs.png,3.757513
jfd3220-20120323-gwt_b0469_delay_100_jitter_1_plr_3_opus.png,4.093945
kadoban-20120417-ebo_b0127_delay_300_jitter_5_plr_1_opus.png,3.8263965
pcsnpny-20150204-kcu_b0370_delay_100_jitter_10_plr_1_opus.png,3.896063
douglaid-20080219_vf11-22_delay_300_jitter_1_plr_1_opus.png,2.7039902
nagalman-20130523-upb_a0047_delay_100_jitter_1_plr_5_opus.png,3.1678658
anonymous-20090826-kak_a0033_delay_50_jitter_5_plr_5_opus.png,3.480606
anonymous-20140523-iqs_b0533_delay_100_jitter_5_plr_1_opus.png,3.8235347
kmitch-20100603-gnu_b0118_delay_100_jitter_1_plr_1_opus.png,3.8268533
camdixon-20141207-fun_a0227_delay_100_jitter_5_plr_1_evs.png,3.4788756
JayCutlersBrother-20080919-nlx_b0501_delay_100_jitter_5_plr_5_opus.png,3.864748
anonymous-20090121-slp_b0080_delay_100_jitter_5_plr_1_opus.png,3.3037584
corno1979-20080317-ayn_b0099_delay_50_jitter_10_plr_1_evs.png,3.210049
anonymous-20100302-xdz_ar-05_delay_50_jitter_10_plr_1_evs.png,3.7997696
anonymous-20071126-wpp_a0316_delay_50_jitter_5_plr_5_evs.png,4.0182595
anonymous-20080616-fxp_a0295_delay_100_jitter_5_plr_5_opus.png,3.7035015
anonymous-20111207-qbi_a0452_delay_300_jitter_5_plr_3_opus.png,3.7704155
anonymous-20111207-qbi_a0449_delay_300_jitter_1_plr_3_opus.png,3.4408586
vinay-20120131-luu_b0074_delay_50_jitter_5_plr_5_opus.png,3.237207
paddy-20080911-hun_a0501_delay_300_jitter_10_plr_3_opus.png,3.2467983
camdixon-20141207-kwn_rb-08_delay_100_jitter_10_plr_3_opus.png,3.742583
anonymous-20080625-otd_b0341_delay_300_jitter_5_plr_5_opus.png,3.105012
camdixon-20141207-abe_b0037_delay_50_jitter_5_plr_1_evs.png,2.743902
anonymous-20140704-nvg_b0244_delay_100_jitter_1_plr_1_opus.png,3.1059556
jbaldus-20160216-lop_e0139_delay_50_jitter_10_plr_3_opus.png,3.9651859
CheesyBreed-20080413-rna_b0459_delay_100_jitter_5_plr_5_opus.png,2.9519472
cyteen-20130524-nho_a0392_delay_300_jitter_5_plr_1_opus.png,2.7850366
anonymous-20090330-lfh_b0157_delay_50_jitter_10_plr_1_opus.png,3.5635085
ralfherzog-20070824_vf21_vf21-04_delay_100_jitter_5_plr_5_opus.png,3.247823
akhansson-20120423-ozf_a0184_delay_50_jitter_5_plr_3_opus.png,3.2285714
anonymous-20100602-rwj_b0406_delay_300_jitter_1_plr_3_evs.png,3.5756276
ralfherzog-20071126-en26_en26-20_delay_100_jitter_10_plr_3_evs.png,3.0236385
anonymous-20130508-fum_a0499_delay_100_jitter_5_plr_3_opus.png,3.533149
anonymous-20090512-ogs_b0108_delay_50_jitter_1_plr_5_evs.png,3.7481375
LunaTick-20080329-vf2_vf2-31_delay_100_jitter_5_plr_1_evs.png,3.8099174
LunaTick-20080410-vf6_vf6-40_delay_50_jitter_10_plr_1_evs.png,2.8793895
martin0amy-20111106-fat_b0129_delay_50_jitter_1_plr_3_evs.png,3.7613325
alec-20090912-jip_b0040_delay_100_jitter_5_plr_5_opus.png,3.791996
bugsysservant-20091103-yxr_b0034_delay_300_jitter_5_plr_5_evs.png,3.202667
anonymous-20090901-wez_b0416_delay_100_jitter_5_plr_1_evs.png,3.3017635
Flllapy-20140115-ttp_a0080_delay_50_jitter_10_plr_5_evs.png,3.4754467
