,Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
3690,bjb-20120210_vf28-01_delay_300_jitter_10_plr_1_opus,3.3540792,2.98,5.0,2.414,0.3740792465209961,0.5659999999999998,2.02,94.22717212158956,91.26543209876543,68.82716049382717
3691,zcarrell-20130728-aji_b0295_delay_50_jitter_1_plr_1_evs,3.7150342,3.92,3.069388,4.289,0.20496575355529778,0.3689999999999998,0.8506119999999999,97.23765830788008,95.02695417789758,88.53622641509435
3692,daleyjem-20101107-ubr_b0139_delay_50_jitter_5_plr_3_opus,2.8939364,1.6,1.0,1.994,1.2939363956451415,0.3939999999999999,0.6000000000000001,74.62869812460507,92.27450980392157,88.23529411764706
3693,tomhannen-20080409_vf9-06_delay_300_jitter_10_plr_3_evs,3.7886395,2.75,4.191923,2.477,1.0386395454406738,0.27300000000000013,1.441923,83.38176727294922,95.632,76.929232
3694,ablackball-20121113-vvk_a0337_delay_300_jitter_1_plr_5_opus,3.5159862,1.89,4.08805,3.42,1.625986204147339,1.53,2.1980500000000003,69.83328007147793,71.61410018552876,59.21985157699442
3695,ralfherzog-20071001-en10_en10-025_delay_100_jitter_5_plr_5_opus,3.0304234,3.19,5.0,3.431,0.15957659721374506,0.2410000000000001,1.81,97.61469959321757,96.39760837070254,72.94469357249626
3696,anonymous-20090316-msn_rb-12_delay_100_jitter_10_plr_5_opus,3.2269256,3.31,1.95511,2.5780000000000003,0.08307438850402837,0.7319999999999998,1.3548900000000001,98.78011176939752,89.2511013215859,80.1044052863436
3697,anonymous-20091231-bfi_b0268_delay_100_jitter_1_plr_5_opus,3.4848843,3.52,2.98817,2.59,0.03511573791503908,0.9300000000000002,0.5318299999999998,99.49977581317609,86.75213675213675,92.42407407407407
3698,montana-20091129-dme_a0234_delay_50_jitter_1_plr_3_evs,4.1688147,3.49,5.0,2.342,0.6788146591186521,1.1480000000000001,1.5099999999999998,90.28877454765876,83.57653791130186,78.39771101573677
3699,anonymous-20090505-bsq_a0282_delay_300_jitter_5_plr_3_opus,3.8096614,2.62,3.725019,2.061,1.1896613883972167,0.5590000000000002,1.105019,80.56108842488209,90.86601307189542,81.94413398692811
3700,anonymous-20081001-ztn_b0461_delay_300_jitter_5_plr_1_opus,2.9350834,4.19,3.744852,3.655,1.2549166107177738,0.5350000000000006,0.44514800000000054,83.68118841719411,93.04291287386215,94.21133940182054
3701,anonymous-20110301-xaw_a0033_delay_50_jitter_5_plr_1_evs,3.197888,4.08,2.495326,3.9589999999999996,0.882112102508545,0.12100000000000044,1.5846740000000001,88.36263717007196,98.40369393139841,79.0940105540897
3702,glenton-20090924-vzf_b0101_delay_300_jitter_1_plr_3_opus,3.04307,3.46,3.630469,2.678,0.4169299221038818,0.782,0.1704690000000002,94.00962755597871,88.76436781609195,97.55073275862068
3703,anonymous-20090204-cbj_a0398_delay_300_jitter_10_plr_1_opus,3.5701742,2.74,3.99759,2.54,0.8301742172241209,0.20000000000000018,1.25759,86.69592600602371,96.7948717948718,79.84631410256411
3704,dw96-20110530-sht_b0182_delay_50_jitter_10_plr_3_evs,3.9289944,3.21,3.9466080000000003,2.839,0.7189944171905518,0.371,0.7366080000000004,89.28473297778612,94.47093889716841,89.02223546944857
3705,ralfherzog-20071209-en34_en34-93_delay_100_jitter_10_plr_5_evs,3.8257878,4.08,4.45766,3.73,0.2542122173309327,0.3500000000000001,0.37765999999999966,96.64627681621461,95.3825857519789,95.01767810026385
3706,farmerjack-20080915-yfk_a0358_delay_300_jitter_10_plr_3_evs,3.6803432,3.14,3.910131,1.679,0.5403431510925292,1.461,0.7701309999999997,91.86230194137758,77.99698795180723,88.40164156626507
3707,makozu-20100219-ocx_a0483_delay_100_jitter_5_plr_3_opus,3.2851908,3.98,1.497236,2.36,0.6948091793060303,1.62,2.482764,90.711107228529,78.34224598930481,66.8079679144385
3708,Finch-20140816-ell_a0439_delay_100_jitter_1_plr_3_evs,3.8667843,3.47,2.777895,2.616,0.39678433418273906,0.8540000000000001,0.6921050000000002,94.30725488977419,87.74748923959828,90.07022955523672
3709,ralfherzog-20070903-en2_en2-065_delay_100_jitter_1_plr_1_opus,3.6971426,4.43,5.0,4.438,0.7328573989868161,0.008000000000000007,0.5700000000000003,90.75841867608051,99.89911727616645,92.81210592686003
3710,ralfherzog-20071217-en41_en41-33_delay_50_jitter_1_plr_5_evs,3.005116,4.29,5.0,4.084,1.2848840141296387,0.2060000000000004,0.71,83.50598184685958,97.35558408215661,90.88575096277279
3711,grep-20120522-yep_a0017_delay_100_jitter_5_plr_5_evs,3.6439068,3.33,2.3461990000000004,3.069,0.31390683174133294,0.2610000000000001,0.9838009999999997,95.403999535266,96.17862371888727,85.59588579795022
3712,anonymous-20120416-ydz_b0464_delay_50_jitter_1_plr_5_evs,3.6579854,3.52,3.879972,2.293,0.13798544883728026,1.2269999999999999,0.35997199999999996,98.03439531570825,82.52136752136752,94.87219373219374
3713,jospoortvliet-20130728-pqq_b0313_delay_100_jitter_5_plr_5_opus,3.8146832,3.39,2.624109,2.4019999999999997,0.4246831989288329,0.9880000000000004,0.7658910000000003,93.8362380416715,85.66037735849056,88.88402031930333
3714,serak-20170326-zna_en-0994_delay_50_jitter_1_plr_5_opus,3.7001166,3.45,2.1630439999999997,2.4290000000000003,0.2501166343688963,1.021,1.2869560000000004,96.4011995054835,85.30935251798562,81.48264748201439
3715,anonymous-20090901-xxn_a0047_delay_50_jitter_1_plr_3_opus,3.3992481,4.24,4.039216000000001,3.77,0.8407518768310549,0.4700000000000002,0.20078399999999963,89.13757265076157,93.92764857881137,97.40589147286822
3716,MSypkensSmit-20080803-rlf_a0262_delay_300_jitter_10_plr_5_evs,3.2547376,2.49,3.4889449999999997,1.8769999999999998,0.7647376155853269,0.6130000000000004,0.9989449999999995,87.23309489840857,89.76627712854757,83.32312186978298
3717,anonymous-20100109-yqt_a0347_delay_50_jitter_1_plr_3_evs,3.903723,3.74,4.706081,2.0340000000000003,0.16372300148010233,1.706,0.966081,97.73863257624168,76.4364640883978,86.65633977900552
3718,ralfherzog-20070923-en8_en8-133_delay_100_jitter_5_plr_5_evs,3.128581,3.61,5.0,2.9010000000000002,0.4814189529418944,0.7089999999999996,1.3900000000000001,93.22898800363018,90.028129395218,80.45007032348803
3719,anonymous-20100923-brx_b0472_delay_50_jitter_10_plr_5_opus,3.5412405,2.88,2.227481,1.9340000000000002,0.6612404537200929,0.9459999999999997,0.6525189999999998,89.63572956551579,85.17241379310346,89.77242946708463
3720,avsa242-20071208_cc-11_delay_300_jitter_10_plr_3_evs,3.9518266,2.87,4.039841,2.415,1.0818265724182128,0.45500000000000007,1.169841,83.01685129641739,92.85714285714286,81.63514913657771
3721,anonymous-20100106-riw_a0502_delay_300_jitter_5_plr_3_evs,3.4941285,3.8,4.399188,2.2840000000000003,0.305871534347534,1.5159999999999996,0.5991879999999998,95.80997898154062,79.23287671232877,91.79194520547945
3722,ralfherzog-20070831-en1_en1-093_delay_50_jitter_10_plr_1_evs,3.742931,3.83,4.288953,3.173,0.0870691108703614,0.657,0.45895300000000017,98.81215401268265,91.03683492496589,93.73870395634378
3723,anonymous-20110428-fgs_a0493_delay_300_jitter_5_plr_3_opus,3.539599,2.8,3.276597,2.324,0.7395989418029787,0.476,0.4765970000000004,88.26033425709558,92.44444444444444,92.43496825396825
3724,anonymous-20131123-vth_a0513_delay_50_jitter_10_plr_3_opus,3.7879586,4.1,4.004206,2.734,0.3120413780212399,1.3659999999999997,0.09579399999999971,95.89419239445738,82.02631578947368,98.73955263157895
3725,asladic-20120203-dqw_b0186_delay_50_jitter_1_plr_1_evs,2.8998914,3.75,3.428899,3.383,0.8501086235046387,0.367,0.3211010000000001,88.27436381372912,94.93793103448276,95.57102068965517
3726,Rain-20120720-tro_b0315_delay_50_jitter_10_plr_5_opus,3.4048321,2.86,4.901993,2.128,0.5448321247100831,0.7319999999999998,2.041993,91.43345715864649,88.49056603773585,67.89319182389937
3727,anonymous-20110820-lyl_b0242_delay_300_jitter_5_plr_5_opus,3.3168252,3.5,1.9905990000000002,2.767,0.18317484855651855,0.7330000000000001,1.5094009999999998,97.38321644919259,89.52857142857142,78.43712857142857
3728,anonymous-20080417-txe_b0487_delay_300_jitter_5_plr_1_evs,2.7320402,3.95,3.9227540000000003,3.844,1.2179598331451418,0.10600000000000032,0.02724599999999988,83.6515458638236,98.57718120805369,99.63428187919463
3729,ralfherzog-20070814_vf13_vf13-39_delay_300_jitter_10_plr_5_evs,3.798439,2.58,2.781629,2.59,1.2184390258789062,0.009999999999999787,0.20162900000000006,79.95988444278115,99.83552631578948,96.68373355263158
3730,robin-20070405-vf21_vf21-03_delay_50_jitter_5_plr_5_opus,2.557919,4.24,4.768358,2.714,1.6820809745788576,1.5260000000000002,0.5283579999999999,78.26768766693982,80.28423772609818,93.173669250646
3731,anonymous-20150201-txh_a0347_delay_100_jitter_1_plr_5_evs,3.155796,3.57,1.745222,3.2310000000000003,0.4142039489746092,0.3389999999999995,1.8247779999999998,94.14138686033084,95.20509193776522,74.18984441301274
3732,trevarthan-070403_cc-26_delay_50_jitter_1_plr_5_evs,4.544725,3.38,3.134887,3.095,1.1647249412536622,0.2849999999999997,0.24511299999999991,83.07085841201072,95.85755813953489,96.43731104651162
3733,data-20091217-geo_b0263_delay_300_jitter_1_plr_1_opus,3.372456,4.11,3.3221010000000004,3.594,0.737543926239014,0.5160000000000005,0.7878989999999999,90.30822698766079,93.21944809461235,89.6465308804205
3734,twoshades-20090322-oyf_a0149_delay_50_jitter_5_plr_5_opus,3.335983,3.29,1.784361,2.6210000000000004,0.04598303794860836,0.6689999999999996,1.505639,99.32278294626498,90.14727540500738,77.82564064801178
3735,anonymous-20110826-ooy_a0385_delay_100_jitter_10_plr_1_opus,2.8071861,2.64,2.9295400000000003,2.985,0.16718612670898425,0.34499999999999975,0.28954000000000013,97.27709891353446,94.38110749185668,95.2843648208469
3736,camdixon-20130819-cea_ar-10_delay_50_jitter_10_plr_5_evs,3.6816313,3.36,3.892604,2.2119999999999997,0.32163132667541516,1.1480000000000001,0.5326040000000001,95.31149669569365,83.26530612244898,92.23609329446064
3737,CheesyBreed-20080413-rna_b0461_delay_100_jitter_10_plr_3_opus,3.1322517,3.61,4.066401,2.944,0.47774826049804675,0.6659999999999999,0.45640100000000006,93.28061518286854,90.63291139240506,93.58085794655415
3738,anonymous-20110221-yys_a0227_delay_50_jitter_10_plr_3_evs,3.4074373,3.39,3.7375910000000006,3.0580000000000003,0.017437324523925657,0.33199999999999985,0.3475910000000004,99.74691836685159,95.18142235123368,94.95513788098694
3739,anonymous-20090722-fgs_b0504_delay_50_jitter_10_plr_3_opus,3.2649407,2.42,2.714235,2.066,0.8449407386779786,0.3540000000000001,0.294235,85.7273523871963,94.02027027027027,95.02981418918918
3740,kurianthayil-20090102-sji_b0079_delay_300_jitter_1_plr_1_opus,3.6895623,4.36,3.187105,4.243,0.6704376792907718,0.11699999999999999,1.1728950000000005,91.47025853319629,98.5114503816794,85.07767175572519
3741,anonymous-20090819-cdi_b0458_delay_100_jitter_5_plr_3_opus,3.6212265,3.32,4.260775,1.51,0.30122654914855973,1.8099999999999998,0.9407749999999999,95.58318842890675,73.46041055718476,86.20564516129032
3742,anonymous-20140102-qou_a0463_delay_300_jitter_10_plr_5_opus,2.8443036,3.3,2.621454,2.798,0.455696392059326,0.5019999999999998,0.6785459999999999,93.2985824697158,92.61764705882354,90.02138235294117
3743,gman108406Unit-20091119-mmu_a0427_delay_100_jitter_1_plr_3_evs,3.1942565,4.05,3.471248,3.575,0.8557434558868406,0.47499999999999964,0.5787519999999997,88.66564959090277,93.70860927152319,92.33441059602649
3744,rortiz-20121214-ekr_a0217_delay_300_jitter_5_plr_3_evs,1.9632728,3.16,4.31428,3.28,1.1967271900177003,0.11999999999999966,1.15428,82.0311232730075,98.1981981981982,82.66846846846846
3745,mramige-20100820-dfw_b0381_delay_100_jitter_1_plr_1_opus,3.9675763,3.89,2.070437,3.852,0.07757626533508288,0.038000000000000256,1.819563,98.95025351373366,99.48579161028417,75.37803788903923
3746,nico-20100418-gwx_a0436_delay_300_jitter_10_plr_3_opus,4.034068,3.75,2.6280419999999998,2.6839999999999997,0.28406810760498047,1.0660000000000003,1.1219580000000002,96.08181920544854,85.29655172413793,84.5247172413793
3747,brdmb-20080721-cwt_a0046_delay_50_jitter_1_plr_5_evs,3.8784986,3.9,4.66818,2.544,0.021501445770263583,1.3559999999999999,0.7681800000000005,99.70943992202346,81.67567567567568,89.61918918918919
3748,ralfherzog-20080111-en46_en46-31_delay_100_jitter_1_plr_1_evs,3.7829795,4.48,5.0,3.658,0.6970205116271977,0.8220000000000005,0.5199999999999996,91.2654071224662,89.69924812030075,93.48370927318297
3749,lindavg-20081007-snd_rb-18_delay_300_jitter_5_plr_3_opus,3.2861412,3.07,3.090291,2.3609999999999998,0.21614115715026871,0.7090000000000001,0.02029100000000028,96.71018025646471,89.20852359208524,99.69115677321156
3750,bonzer-20090919-nzl_a0357_delay_300_jitter_10_plr_1_evs,4.0713196,3.22,3.620632,3.02,0.8513195800781248,0.20000000000000018,0.4006319999999999,87.33155386788505,97.02380952380952,94.03821428571429
3751,douglaid-20080206_vf6-16_delay_50_jitter_1_plr_3_evs,2.9133942,4.12,4.012436,2.9810000000000003,1.2066057872772218,1.1389999999999998,0.10756399999999999,84.16527838218869,85.05249343832021,98.58839895013124
3752,anonymous-20130602-wug_a0054_delay_50_jitter_5_plr_5_evs,3.8794477,3.18,2.3494189999999997,1.874,0.6994476985931395,1.306,0.8305810000000005,89.52922606896497,80.44910179640718,87.56615269461076
3753,anonymous-20120426-umn_a0029_delay_300_jitter_5_plr_5_opus,4.1127515,3.91,3.1695849999999997,3.41,0.20275148391723619,0.5,0.7404150000000005,97.26381263269587,93.2523616734143,90.0078947368421
3754,propagationofsound-20100112-rp_rp-10_delay_300_jitter_1_plr_3_evs,3.1846392,3.52,1.0,3.7110000000000003,0.33536078453063967,0.19100000000000028,2.52,95.22278084714189,97.27920227920228,64.1025641025641
3755,tsmock-20120707-shn_b0248_delay_300_jitter_1_plr_3_evs,3.944105,3.72,1.555958,3.3810000000000002,0.2241049098968504,0.33899999999999997,2.1640420000000002,96.89605387954501,95.30470914127424,70.0271191135734
3756,k-20090202-ddq_a0333_delay_300_jitter_5_plr_3_evs,3.9475791,3.54,3.556308,3.745,0.4075791454315185,0.20500000000000007,0.01630799999999999,94.2105235023932,97.08806818181819,99.76835227272727
3757,ralfherzog-20071205-en28_en28-94_delay_300_jitter_1_plr_1_evs,3.2564373,4.44,5.0,4.221,1.1835626983642582,0.2190000000000003,0.5599999999999996,85.09366878634435,97.24181360201511,92.9471032745592
3758,TechnoZeus-20090805-cfr_a0145_delay_300_jitter_10_plr_3_evs,3.86118,3.22,3.9187830000000003,2.427,0.6411800670623777,0.7930000000000001,0.6987830000000002,90.4586299544289,88.19940476190476,89.60144345238095
3759,waldyrious-20140912-dod_a0451_delay_100_jitter_1_plr_5_opus,3.2417395,3.22,1.229358,2.365,0.02173951148986797,0.855,1.9906420000000002,99.67649536473411,87.27678571428572,70.37735119047619
3760,ralfherzog-20071124-en20_en20-15_delay_50_jitter_1_plr_3_opus,3.8240387,4.42,5.0,4.492,0.5959612560272216,0.07200000000000006,0.5800000000000001,92.47523666632296,99.0909090909091,92.67676767676768
3761,ralfherzog-20071207-en32_en32-36_delay_50_jitter_5_plr_5_opus,3.909753,3.9,3.994782,2.472,0.009753084182739347,1.428,0.09478199999999992,99.86820156509812,80.70270270270271,98.71916216216216
3762,kmaclean-06092006_a0161_delay_100_jitter_1_plr_5_evs,3.336397,3.65,5.0,2.511,0.3136030673980712,1.1389999999999998,1.35,95.6139431133137,84.06993006993008,81.11888111888112
3763,bebe-20100421-xjv_a0514_delay_300_jitter_10_plr_5_evs,3.2614434,2.74,1.0,2.396,0.5214433765411375,0.3440000000000003,1.7400000000000002,91.64353563235356,94.48717948717949,72.11538461538461
3764,pritam-20130627-ntr_a0210_delay_100_jitter_10_plr_1_opus,2.668505,3.12,4.575154,1.8559999999999999,0.4514950466156007,1.2640000000000002,1.4551540000000003,93.17983313269485,80.90634441087613,78.01882175226586
3765,grep-20110107-rvl_rp-29_delay_300_jitter_10_plr_1_opus,4.074805,3.16,4.631558,2.752,0.9148047828674315,0.40800000000000036,1.471558,86.26419244943797,93.87387387387386,77.90453453453453
3766,Edman274-20090103-vga_b0099_delay_300_jitter_10_plr_3_evs,3.9776711,3.15,3.693885,1.643,0.8276711463928224,1.507,0.543885,87.55381734747635,77.33834586466165,91.82127819548873
3767,makozu-20100219-azs_a0473_delay_100_jitter_1_plr_5_evs,3.63252,3.57,1.5488309999999998,2.9939999999999998,0.06251996040344254,0.5760000000000001,2.021169,99.11570070150718,91.85289957567186,71.41203677510609
3768,farmerjack-20080915-aeh_a0241_delay_50_jitter_10_plr_3_opus,4.3063893,3.32,3.0845290000000003,2.655,0.9863893318176271,0.665,0.23547099999999954,85.53681331645708,90.24926686217009,96.54734604105573
3769,richarddonkin-20091224_ar-11_delay_300_jitter_10_plr_5_evs,3.2253065,3.03,2.832732,2.7689999999999997,0.19530651092529316,0.2610000000000001,0.19726799999999978,97.00908865351772,96.00306278713629,96.97905053598775
3770,AlfredStrauss-20110812-eza_a0156_delay_100_jitter_10_plr_5_opus,3.8461177,3.57,4.241175,2.9130000000000003,0.2761177349090578,0.6569999999999996,0.6711750000000003,96.09451577214911,90.70721357850071,90.50671852899575
3771,anonymous-20140506-hsr_b0480_delay_50_jitter_10_plr_3_evs,3.8112988,3.19,1.800288,3.029,0.6212988471984864,0.16100000000000003,1.3897119999999998,90.71302171601664,97.59342301943198,79.22702541106129
3772,vikasrij-20130111-bhz_a0147_delay_100_jitter_10_plr_3_evs,3.5313134,3.21,4.0490580000000005,2.707,0.32131341934204105,0.5030000000000001,0.8390580000000005,95.21142445093828,92.5037257824143,87.49540983606556
3773,erkki-20080616-qre_a0564_delay_300_jitter_5_plr_5_evs,4.465507,3.31,1.568249,2.5180000000000002,1.1555070304870605,0.7919999999999998,1.741751,83.03220219549104,88.37004405286343,74.42362701908958
3774,observing-20080807-gld_a0003_delay_300_jitter_10_plr_5_opus,3.8866062,1.74,3.966704,1.554,2.146606216430664,0.18599999999999994,2.226704,59.034232510865195,96.45038167938931,57.50564885496184
3775,hh00010-20130517-qho_b0446_delay_300_jitter_5_plr_3_opus,3.5103097,3.6,2.4041259999999998,3.2230000000000003,0.08969030380249032,0.3769999999999998,1.1958740000000003,98.73675628447197,94.69014084507043,83.15670422535212
3776,anonymous-20120519-aqk_a0221_delay_50_jitter_10_plr_3_evs,3.2534275,3.44,2.506027,2.696,0.18657249450683588,0.7439999999999998,0.9339729999999999,97.3116355258381,89.27953890489914,86.54217579250721
3777,douglaid-20080214_vf9-29_delay_300_jitter_10_plr_5_evs,3.9285722,2.52,3.646975,2.022,1.4085721778869629,0.4980000000000002,1.1269749999999998,76.60179106500061,91.72757475083056,81.27948504983388
3778,peope-20081228-fnh_b0034_delay_100_jitter_1_plr_3_evs,3.6831067,3.92,3.098456,3.111,0.23689333915710442,0.8089999999999997,0.8215439999999998,96.80736739680452,89.09703504043127,88.92797843665768
3779,anonymous-20110411-ymk_b0056_delay_300_jitter_10_plr_1_evs,3.3516285,2.81,3.483284,2.7510000000000003,0.5416285419464111,0.05899999999999972,0.6732839999999998,91.41634640338492,99.06497622820919,89.32988906497623
3780,Mariane-20090907-ifu_a0237_delay_300_jitter_10_plr_1_opus,3.732955,3.09,2.744961,3.0210000000000004,0.6429549789428712,0.0689999999999995,0.3450389999999999,90.24347528159528,98.95295902883157,94.76420333839151
3781,wajkordanii-20081116-ggv_b0508_delay_100_jitter_10_plr_5_evs,2.7505772,2.76,2.493385,1.7690000000000001,0.009422788619994904,0.9909999999999997,0.2666149999999998,99.84947622012788,84.16932907348243,95.74097444089458
3782,mfread-10112006-6_a0102_delay_100_jitter_5_plr_1_evs,3.5107462,3.69,3.488409,3.5869999999999997,0.17925375938415522,0.1030000000000002,0.20159100000000008,97.50690181663205,98.56745479833101,97.19623087621697
3783,anonymous-20101110-cpo_b0030_delay_50_jitter_1_plr_3_opus,2.5471666,3.89,3.472177,3.495,1.342833414077759,0.395,0.4178230000000003,81.82904717080163,94.65493910690122,94.34610284167795
3784,anonymous-20071208-hvn_b0243_delay_100_jitter_1_plr_5_opus,3.0981464,3.62,1.6898369999999998,2.404,0.5218535614013673,1.2160000000000002,1.9301630000000003,92.67059604773361,82.92134831460675,72.89096910112359
3785,paddy-20080911-wby_b0088_delay_50_jitter_10_plr_1_opus,3.8595524,3.23,3.946591,2.041,0.6295523834228516,1.189,0.7165910000000002,90.64558122700072,82.33283803863299,89.3522882615156
3786,anonymous-20140812-nsb_a0365_delay_50_jitter_5_plr_5_opus,4.1476717,3.69,3.616111,2.992,0.45767169952392583,0.698,0.07388899999999987,93.63460779521661,90.29207232267038,98.97233657858136
3787,pseudoanime-20120830-ppf_a0299_delay_50_jitter_1_plr_3_evs,3.0721297,3.44,1.0,3.4419999999999997,0.36787027359008784,0.0019999999999997797,2.44,94.69927559668461,99.97118155619597,64.8414985590778
3788,farmerjack-20080915-uel_a0251_delay_100_jitter_1_plr_1_evs,3.6790874,4.3,2.873926,4.168,0.6209125995635985,0.13199999999999967,1.4260739999999998,92.03958205687694,98.3076923076923,81.717
3789,cyteen-20130524-uwv_b0167_delay_100_jitter_10_plr_5_evs,3.7451403,2.73,2.221041,1.9269999999999998,1.0151403141021729,0.8030000000000002,0.5089589999999999,83.70561293575966,87.1107544141252,91.83051364365971
3790,jaiger-vf17-20070214_vf17-31_delay_50_jitter_5_plr_5_evs,4.149929,3.35,2.466935,2.906,0.7999290466308593,0.44399999999999995,0.8830650000000002,88.32220369881958,93.51824817518248,87.1085401459854
3791,anonymous-20100806-dqo_a0444_delay_100_jitter_5_plr_3_opus,2.8159633,3.26,1.008184,2.727,0.4440367317199705,0.5329999999999999,2.251816,93.43140929408328,92.11538461538461,66.6891124260355
3792,TheRedRose-20080621-lid_b0455_delay_100_jitter_1_plr_3_evs,2.6438444,3.57,1.0,3.745,0.9261556339263914,0.17500000000000027,2.57,86.90020319764652,97.52475247524752,63.649222065063654
3793,Lucas-20130610-gju_rp-13_delay_50_jitter_5_plr_5_evs,3.8434954,3.21,5.0,1.734,0.6334953689575196,1.476,1.79,90.55893637917258,78.00298062593144,73.32339791356185
3794,Melissa-20081211-apn_b0301_delay_100_jitter_10_plr_3_evs,3.5550687,3.46,1.0,2.753,0.09506873130798343,0.7069999999999999,2.46,98.6340699524715,89.8419540229885,64.65517241379311
3795,anonymous-20141116-lmn_rp-07_delay_300_jitter_10_plr_5_opus,3.5970666,3.58,2.335004,2.602,0.017066640853881765,0.9780000000000002,1.244996,99.75894575065139,86.1864406779661,82.41531073446328
3796,anonymous-20140927-kyz_b0518_delay_300_jitter_10_plr_1_evs,3.415956,2.67,3.080372,2.8680000000000003,0.7459560203552247,0.1980000000000004,0.4103720000000002,87.90995104772732,96.79092382495948,93.34891410048623
3797,rortiz-20160226-pux_e0072_delay_50_jitter_1_plr_5_evs,3.5342553,3.72,4.159873999999999,2.815,0.185744733810425,0.9050000000000002,0.4398739999999992,97.42735825747334,87.46537396121883,93.90756232686982
3798,ralfherzog-20071001-en10_en10-006_delay_300_jitter_5_plr_3_evs,4.3594775,3.72,5.0,3.6260000000000003,0.6394775199890135,0.09399999999999986,1.2799999999999998,91.14297063727128,98.69806094182826,82.27146814404432
3799,anonymous-20120427-msw_a0068_delay_50_jitter_10_plr_3_evs,3.9963322,2.91,3.866933,1.597,1.0863321685791014,1.3130000000000002,0.9569329999999998,83.05254027177689,79.51638065522621,85.071248049922
3800,trimbak-20100315-icl_a0402_delay_100_jitter_1_plr_5_evs,2.9964693,3.07,4.294435,2.8280000000000003,0.07353074073791488,0.24199999999999955,1.2244350000000002,98.88081064325853,96.31659056316592,81.36324200913242
3801,xtophe-20080924-xog_b0360_delay_300_jitter_5_plr_5_evs,3.8254464,3.65,3.007629,2.87,0.17544636726379403,0.7799999999999998,0.6423709999999998,97.54620465365323,89.0909090909091,91.01579020979021
3802,anonymous-20141225-kta_a0344_delay_100_jitter_1_plr_5_opus,2.6204913,3.68,4.041684,3.8789999999999996,1.0595087337493898,0.1989999999999994,0.3616839999999999,85.2436109505656,97.22841225626742,94.96261838440111
3803,TemaSM-20150227-wwc_b0354_delay_50_jitter_10_plr_3_opus,3.734696,2.29,3.062374,2.208,1.4446959114074707,0.08199999999999985,0.7723740000000001,75.04842985479326,98.58376511226253,86.66020725388601
3804,gaidheal-20110521-asq_rp-08_delay_50_jitter_1_plr_5_evs,4.0889397,3.13,2.107206,3.13,0.958939666748047,0.0,1.0227939999999998,85.53635495100986,100.0,84.57324283559578
3805,akiplaner-20091219-qvh_a0497_delay_50_jitter_10_plr_3_evs,3.7473466,3.33,4.081994,2.9,0.41734663963317864,0.43000000000000016,0.7519939999999998,93.88950747242784,93.70424597364568,88.98983894582723
3806,jaiger-20061231-vf7_vf7-18_delay_300_jitter_10_plr_1_evs,3.2964885,3.08,2.2599419999999997,2.5140000000000002,0.2164885234832763,0.5659999999999998,0.8200580000000004,96.70990085891677,91.39817629179332,87.53711246200608
3807,xh-20100802-ocg_a0076_delay_300_jitter_5_plr_5_opus,3.777125,3.34,3.2467650000000003,2.737,0.4371248817443849,0.6029999999999998,0.09323499999999951,93.60928535461426,91.1842105263158,98.63691520467837
3808,TechnoZeus-20090805-ucc_b0129_delay_50_jitter_5_plr_5_evs,3.7668366,3.19,4.8598360000000005,2.8819999999999997,0.5768366432189942,0.3080000000000003,1.6698360000000005,91.37762865143506,95.39611360239162,75.03982062780268
3809,Firefox005-20100820-lbo_a0367_delay_50_jitter_1_plr_1_opus,3.5254366,2.85,4.675525,2.521,0.6754366397857665,0.3290000000000002,1.8255250000000003,89.36320252305879,94.81889763779527,71.2515748031496
3810,poorsquinky-20111018-xyg_b0452_delay_300_jitter_10_plr_3_evs,2.9370596,2.96,2.806832,2.676,0.02294035911560055,0.2839999999999998,0.15316799999999997,99.64488608180184,95.60371517027863,97.62897832817337
3811,LunaTick-20080402-vf3_vf3-38_delay_50_jitter_5_plr_5_evs,2.86248,4.14,4.90638,2.195,1.27752007484436,1.9449999999999998,0.7663800000000007,83.27853305177538,74.54188481675394,89.96884816753925
3812,vince-20071118-tez_b0301_delay_50_jitter_1_plr_5_evs,3.4696794,1.83,5.0,2.8160000000000003,1.6396793556213378,0.9860000000000002,3.17,69.2367850727704,81.50093808630393,40.52532833020638
3813,pumpkinslayer-20071020-ejq_b0151_delay_300_jitter_5_plr_1_opus,2.9502351,4.47,3.927853,4.234,1.5197648715972898,0.23599999999999977,0.5421469999999999,80.9314319749399,97.03889585947303,93.19765370138018
3814,owennatekha-20100824-prf_b0467_delay_300_jitter_10_plr_1_evs,2.5806606,3.76,3.1707389999999998,2.44,1.1793394184112547,1.3199999999999998,0.589261,83.75565539378437,81.81818181818181,91.88345730027548
3815,devin122-20080521-axu_b0157_delay_100_jitter_1_plr_3_opus,2.8157861,3.9,1.234093,3.0580000000000003,1.084213876724243,0.8419999999999996,2.665907,85.34846112534807,88.62162162162163,63.974229729729736
3816,joel-20110310-kcq_a0005_delay_100_jitter_5_plr_1_opus,2.8729074,4.09,3.817386,3.6839999999999997,1.2170925998687743,0.40600000000000014,0.2726139999999999,83.96452437590548,94.65085638998683,96.40824769433465
3817,anonymous-20100106-myn_b0496_delay_100_jitter_10_plr_3_evs,3.1039627,3.43,4.08968,2.3,0.32603734016418473,1.1300000000000003,0.6596800000000003,95.29527647670729,83.69408369408369,90.48080808080807
